1646738478385650396,0.9984711456,1.021818995475769,0.26383253931999207,0.0,1.0553301572799683,0.0,14.477511405944824,48.29999923706055
1646738478392409086,0.9984711456,1.0423680543899536,0.16489534080028534,0.0,1.0553300380706787,0.0,8.989299774169922,48.29999923706055
1646738478452844142,0.9996994019,1.021818995475769,0.26383253931999207,0.0,1.0553301572799683,0.0,14.477511405944824,49.900001525878906
1646738478457470893,0.9996994019,0.9783172607421875,0.3957487940788269,0.0,1.0553301572799683,0.0,22.024311065673828,49.900001525878906
1646738478508881092,1.0012129974,1.029771089553833,0.23085346817970276,0.0,1.0553301572799683,0.0,12.635624885559082,47.900001525878906
1646738478515004396,1.0012129974,0.9910195469856262,0.36276975274086,0.0,1.0553300380706787,0.0,20.105510711669922,47.900001525878906
1646738478588442802,1.0003427124,1.029771089553833,0.23085346817970276,0.0,1.0553301572799683,0.0,12.635624885559082,50.5
1646738478596849203,1.0003427124,0.9910195469856262,0.36276975274086,0.0,1.0553300380706787,0.0,20.105510711669922,50.5
1646738478650800943,1.0013634491,1.0366134643554688,0.19787439703941345,0.0,1.0553301572799683,0.0,10.806922912597656,48.0
1646738478658977508,1.0013634491,0.38416969776153564,0.8235605955123901,0.0,0.9087564945220947,-0.2938061058521271,64.9921646118164,48.0
1646738478711198806,1.0002480316,1.029771089553833,0.23085346817970276,0.0,1.0553301572799683,0.0,12.635624885559082,44.29999923706055
1646738478715955734,1.0002480316,0.9910195469856262,0.36276975274086,0.0,1.0553300380706787,0.0,20.105510711669922,44.29999923706055
1646738478810352802,1.0003699493,1.029771089553833,0.23085346817970276,0.0,1.0553301572799683,0.0,12.635624885559082,48.900001525878906
1646738478829644918,1.0003699493,0.35938453674316406,-0.7704277038574219,0.0,0.850127100944519,-0.2938061058521271,-64.9921646118164,48.900001525878906
1646738478855067491,1.0003699493,1.029771089553833,0.23085346817970276,0.0,1.0553301572799683,0.0,12.635624885559082,44.79999923706055
1646738478864233016,1.0003699493,0.9783172607421875,0.3957487940788269,0.0,1.0553301572799683,0.0,22.024311065673828,44.79999923706055
1646738478912291049,0.999210434,1.021818995475769,0.26383253931999207,0.0,1.0553301572799683,0.0,14.477511405944824,50.599998474121094
1646738478916765213,0.999210434,1.0423680543899536,0.16489534080028534,0.0,1.0553300380706787,0.0,8.989299774169922,50.599998474121094
1646738478984248161,1.0001403809,1.021818995475769,0.26383253931999207,0.0,1.0553301572799683,0.0,14.477511405944824,48.29999923706055
1646738478992455482,1.0001403809,1.0366134643554688,0.19787439703941345,0.0,1.0553301572799683,0.0,10.806922912597656,48.29999923706055
1646738479056974411,1.0000444031,1.0366134643554688,0.19787439703941345,0.0,1.0553301572799683,0.0,10.806922912597656,47.099998474121094
1646738479062002420,1.0000444031,0.5972194075584412,-0.5194202661514282,0.0,0.7914975881576538,-0.23504488170146942,-41.014495849609375,47.099998474121094
1646738479109813690,0.9960678101,0.028383862227201462,0.0513007715344429,0.0,0.05862945318222046,0.0,61.04497146606445,44.599998474121094
1646738479114384412,0.9960678101,0.028383862227201462,0.0513007715344429,0.0,0.05862945318222046,0.0,61.04497146606445,44.599998474121094
1646738479121326446,0.9960678101,0.8491709232330322,-0.626602292060852,0.0,1.0553301572799683,0.0,-36.42357635498047,44.599998474121094
1646738479186909437,0.9909161377,0.7962925434112549,-0.6925604343414307,0.0,1.0553301572799683,0.0,-41.01449966430664,47.5
1646738479191724300,0.9909161377,0.354798287153244,-0.6412596702575684,0.0,0.7328681945800781,-0.23504488170146942,-61.04497146606445,47.5
1646738479252577781,0.9953726196,0.5981270670890808,0.833637535572052,0.0,1.0260154008865356,0.0,54.34091567993164,45.599998474121094
1646738479263339519,0.9953726196,0.46535685658454895,-0.5276650786399841,0.0,0.7035534381866455,-0.17628365755081177,-48.59037399291992,45.599998474121094
1646738479312015056,1.0029496765,1.053267002105713,0.06595813482999802,0.0,1.0553301572799683,0.058761220425367355,3.5833218097686768,46.599998474121094
1646738479318759679,1.0029496765,0.4574697017669678,-0.572553277015686,0.0,0.7328681945800781,-0.17628365755081177,-51.37516784667969,46.599998474121094
1646738479388168811,1.0091895294,1.0054926872253418,-0.4067418575286865,0.0,1.0846447944641113,0.0,-22.02431297302246,45.099998474121094
1646738479392665863,1.0091895294,0.43917083740234375,-0.5496511459350586,0.0,0.7035534381866455,-0.11752244085073471,-51.37517166137695,45.099998474121094
1646738479396920919,1.0091895294,0.43917083740234375,-0.5496511459350586,0.0,0.7035534381866455,-0.11752244085073471,-51.37517166137695,45.099998474121094
1646738479474599361,0.9975463867,1.1581867933273315,-0.18321704864501953,0.0,1.1725890636444092,0.11752244085073471,-8.989299774169922,44.20000076293945
1646738479503174066,0.9896321106,1.053267002105713,0.06595813482999802,0.0,1.0553301572799683,-0.17628365755081177,3.5833218097686768,44.20000076293945
1646738479538035154,1.0527323151,1.053267002105713,-0.06595813482999802,0.0,1.0553301572799683,-0.35256731510162354,-3.5833218097686768,46.400001525878906
1646738479547809600,1.0527323151,1.0506823062896729,0.09893719851970673,0.0,1.0553301572799683,-0.35256731510162354,5.379378318786621,46.400001525878906
1646738479585053682,1.0266107941,1.0260154008865356,-0.0,0.0,1.0260154008865356,-0.5288509726524353,-0.0,60.70000076293945
1646738479595157861,1.0266107941,1.0179680585861206,0.12825192511081696,0.0,1.026015281677246,-0.5288509726524353,7.180755615234375,60.70000076293945
1646738479664062738,1.0266107941,0.9669135212898254,-0.030230812728405,0.0,0.96738600730896,-0.646373450756073,-1.7907847166061401,57.5
1646738479668450355,1.0266107941,0.9555041193962097,0.1511540710926056,0.0,0.96738600730896,-0.646373450756073,8.989299774169922,57.5
1646738479711493730,0.8488599396,0.9380712509155273,-0.0,0.0,0.9380712509155273,-0.5876122117042542,-0.0,51.0
1646738479719447851,0.8488599396,0.9214341640472412,-0.17588835954666138,0.0,0.9380712509155273,-0.5876122117042542,-10.806922912597656,51.0
1646738479725078582,0.8488599396,1.1410391330718994,-0.07145464420318604,0.0,1.1432743072509766,-0.35256731510162354,-3.5833218097686768,51.0
1646738479787020206,0.8488599396,0.024785134941339493,0.05313294380903244,0.0,0.05862945318222046,0.0,64.99217224121094,47.29999923706055
1646738479794678926,0.8488599396,0.6152165532112122,0.8574557304382324,0.0,1.0553301572799683,0.0,54.34090805053711,47.29999923706055
1646738479801348209,0.8488599396,0.904754102230072,0.08519592136144638,0.0,0.9087564945220947,-0.47008976340293884,5.379378795623779,47.29999923706055
1646738479852640151,0.8488599396,0.8755685687065125,-0.08244767040014267,0.0,0.8794418573379517,-0.2938061058521271,-5.379378795623779,51.70000076293945
1646738479862734317,0.8488599396,0.8755685687065125,0.08244767040014267,0.0,0.8794418573379517,-0.2938061058521271,5.379378795623779,51.70000076293945
1646738479916260242,0.8669776917,0.4272337257862091,-0.5954554080963135,0.0,0.7328681945800781,0.17628365755081177,-54.34090805053711,49.599998474121094
1646738479924058198,0.8669776917,0.877722442150116,-0.05496511235833168,0.0,0.8794417977333069,-0.17628365755081177,-3.5833218097686768,49.599998474121094
1646738479988207340,0.8669776917,0.354798287153244,-0.6412596702575684,0.0,0.7328681945800781,0.11752244085073471,-61.04497146606445,46.20000076293945
1646738479993340730,0.8669776917,0.5095402598381042,-0.5267490148544312,0.0,0.7328681945800781,0.11752244085073471,-45.95137023925781,46.20000076293945
1646738480054893970,0.8669776917,0.028383862227201462,0.0513007715344429,0.0,0.05862945318222046,0.0,61.04497146606445,50.099998474121094
1646738480061956405,0.8669776917,0.5747731924057007,-0.5441545844078064,0.0,0.7914975881576538,0.11752244085073471,-43.43253707885742,50.099998474121094
1646738480111135482,0.8669776917,0.024785134941339493,0.05313294380903244,0.0,0.05862945318222046,0.0,64.99217224121094,45.099998474121094
1646738480116472244,0.8669776917,0.8581425547599792,-0.19237789511680603,0.0,0.8794417977333069,0.35256731510162354,-12.635625839233398,45.099998474121094
1646738480186878919,0.8669776917,0.6587563753128052,0.8244766592979431,0.0,1.0553301572799683,0.0,51.37516784667969,44.20000076293945
1646738480194460868,0.8669776917,0.8798997402191162,-0.22718912363052368,0.0,0.9087565541267395,0.47008976340293884,-14.477511405944824,44.20000076293945
1646738480254833936,0.9421633148,0.7337378859519958,0.7585185766220093,0.0,1.0553300380706787,0.0,45.95137405395508,52.099998474121094
1646738480261636972,0.9421633148,0.9082835912704468,-0.23451781272888184,0.0,0.9380712509155273,0.5288509726524353,-14.477511405944824,52.099998474121094
1646738480312804460,0.9663393402,0.4248254895210266,-0.6678261160850525,0.0,0.7914975881576538,0.17628365755081177,-57.53825759887695,53.70000076293945
1646738480318687200,0.9663393402,0.9366674423217773,-0.24184650182724,0.0,0.96738600730896,0.5288509726524353,-14.477511405944824,53.70000076293945
1646738480386618375,1.042575531,0.3345993459224701,-0.7172946929931641,0.0,0.7914975881576538,0.23504488170146942,-64.99217224121094,57.599998474121094
1646738480402417421,1.042575531,0.3345993459224701,-0.7172946929931641,0.0,0.7914975881576538,0.23504488170146942,-64.99217224121094,57.599998474121094
1646738480411636829,1.0619293213,0.9564684629440308,-0.2803220748901367,0.0,0.9967007637023926,0.5288509726524353,-16.334821701049805,57.599998474121094
1646738480457813501,1.0619293213,0.28563055396080017,0.7695115804672241,0.0,0.8208123445510864,0.23504488170146942,69.63587188720703,58.400001525878906
1646738480468301534,1.0619293213,1.0127313137054443,-0.29681161046028137,0.0,1.0553301572799683,0.5288509726524353,-16.334821701049805,58.400001525878906
1646738480514025926,1.019552536,0.29583173990249634,-0.796994149684906,0.0,0.850127100944519,0.23504488170146942,-69.6358642578125,59.79999923706055
1646738480524119377,1.019552536,1.0502028465270996,-0.2711612284183502,0.0,1.0846447944641113,0.5288509726524353,-14.477513313293457,59.79999923706055
1646738480589535713,1.019552536,1.0785866975784302,-0.278489887714386,0.0,1.113959550857544,0.5288509726524353,-14.477511405944824,59.900001525878906
1646738480596663713,1.019552536,1.109053373336792,-0.10443370789289474,0.0,1.113959550857544,0.5288509726524353,-5.3793792724609375,59.900001525878906
1646738480653759956,1.0890326691,0.6980352997779846,0.7914975881576538,0.0,1.0553301572799683,0.0,48.59037399291992,59.400001525878906
1646738480663060426,1.0890326691,1.1292320489883423,-0.1786366105079651,0.0,1.143274188041687,0.4113285541534424,-8.989299774169922,59.400001525878906
1646738480716336488,1.1956276703,0.21813605725765228,-0.851959228515625,0.0,0.8794417977333069,0.23504488170146942,-75.63848114013672,60.400001525878906
1646738480723546981,1.1956276703,1.1581867933273315,-0.18321704864501953,0.0,1.1725890636444092,0.2938061058521271,-8.989299774169922,60.400001525878906
1646738480784578800,1.2179295349,1.1720163822174072,-0.03664340823888779,0.0,1.1725890636444092,0.17628365755081177,-1.7907847166061401,53.099998474121094
1646738480793015003,1.2179295349,1.1441900730133057,-0.2565038502216339,0.0,1.1725890636444092,0.17628365755081177,-12.635624885559082,53.099998474121094
1646738480984856367,1.2279838562,0.6152165532112122,0.8574557304382324,0.0,1.0553301572799683,0.0,54.34090805053711,52.099998474121094
1646738480991096496,1.2279838562,0.6152165532112122,0.8574557304382324,0.0,1.0553301572799683,0.0,54.34090805053711,52.099998474121094
1646738481110939741,1.2227063751,0.6587563753128052,0.8244766592979431,0.0,1.0553301572799683,0.0,51.37516784667969,45.099998474121094
1646738481117012023,1.2227063751,1.398308515548706,0.7420290112495422,0.0,1.5829951763153076,-0.17628365755081177,27.953187942504883,45.099998474121094
1646738481194925308,1.2191785431,1.1720163822174072,-0.03664340823888779,0.0,1.1725890636444092,-0.17628365755081177,-1.7907847166061401,45.20000076293945
1646738481202467918,1.2191785431,1.1674246788024902,0.10993022471666336,0.0,1.1725889444351196,-0.17628365755081177,5.3793792724609375,45.20000076293945
1646738481269063711,1.2126261139,0.6152165532112122,0.8574557304382324,0.0,1.0553301572799683,0.0,54.34090805053711,59.29999923706055
1646738481285522937,1.2126261139,1.1581867933273315,-0.18321704864501953,0.0,1.1725890636444092,-0.2938061058521271,-8.989299774169922,59.29999923706055
1646738481316139459,1.0963736725,0.6587563753128052,0.8244766592979431,0.0,1.0553301572799683,0.0,51.37516784667969,63.70000076293945
1646738481326908349,1.0963736725,1.163392186164856,0.14657363295555115,0.0,1.1725890636444092,-0.23504488170146942,7.180755615234375,63.70000076293945
1646738481379871606,1.0661886597,0.028383862227201462,0.0513007715344429,0.0,0.05862945318222046,0.0,61.04497146606445,47.20000076293945
1646738481393680572,1.0661886597,1.1382390260696411,-0.10718196630477905,0.0,1.1432743072509766,-0.23504488170146942,-5.3793792724609375,47.20000076293945
1646738481456230878,1.127122879,0.6980352997779846,0.7914975881576538,0.0,1.0553301572799683,0.0,48.59037399291992,55.5
1646738481464110374,1.127122879,1.1427159309387207,-0.03572732210159302,0.0,1.1432743072509766,-0.23504488170146942,-1.7907847166061401,55.5
1646738481512665033,0.9916982269,0.6152165532112122,0.8574557304382324,0.0,1.0553301572799683,0.0,54.34090805053711,51.70000076293945
1646738481522165298,0.9916982269,1.115585207939148,-0.2500912547111511,0.0,1.143274188041687,-0.23504488170146942,-12.635625839233398,51.70000076293945
1646738481580746173,0.9916982269,0.6152165532112122,0.8574557304382324,0.0,1.0553301572799683,0.0,54.34090805053711,47.5
1646738481599733352,0.9916982269,0.9947521090507507,0.06229379400610924,0.0,0.9967007040977478,-0.5288509726524353,3.5833218097686768,47.5
1646738481605339050,0.9916982269,1.1343072652816772,-0.14290928840637207,0.0,1.143274188041687,-0.11752244085073471,-7.180755615234375,47.5
1646738481653842926,0.9204995728,0.6152165532112122,0.8574557304382324,0.0,1.0553301572799683,0.0,54.34090805053711,44.900001525878906
1646738481660141229,0.9204995728,0.965494692325592,-0.06046162545681,0.0,0.9673859477043152,-0.5288509726524353,-3.583322048187256,44.900001525878906
1646738481666726589,0.9204995728,1.1292320489883423,-0.1786366105079651,0.0,1.143274188041687,-0.11752244085073471,-8.989299774169922,44.900001525878906
1646738481714744091,0.9005984497,0.6152165532112122,0.8574557304382324,0.0,1.0553301572799683,0.0,54.34090805053711,47.400001525878906
1646738481719353675,0.9005984497,1.1229978799819946,-0.2143639326095581,0.0,1.1432743072509766,-0.11752244085073471,-10.806922912597656,47.400001525878906
1646738481787522554,0.8486109161,0.6587563753128052,0.8244766592979431,0.0,1.0553301572799683,0.0,51.37516784667969,44.599998474121094
1646738481795489072,0.8486109161,0.901628851890564,-0.11359456181526184,0.0,0.9087564945220947,-0.35256731510162354,-7.180755615234375,44.599998474121094
1646738481855301856,0.8486109161,0.6587563753128052,0.8244766592979431,0.0,1.0553301572799683,0.0,51.37516784667969,51.20000076293945
1646738481863107442,0.8486109161,0.9087564945220947,-0.0,0.0,0.9087564945220947,-0.23504488170146942,-0.0,51.20000076293945
1646738481990108728,0.891190033,0.8794417977333069,-0.0,0.0,0.8794417977333069,0.058761220425367355,-0.0,53.5
1646738482000301122,0.891190033,0.8794417977333069,-0.0,0.0,0.8794417977333069,0.058761220425367355,-0.0,53.5
1646738482054267168,0.891190033,0.7337378859519958,0.7585185766220093,0.0,1.0553300380706787,0.0,45.95137405395508,47.20000076293945
1646738482069213390,0.891190033,0.9069798588752747,-0.05679728090763092,0.0,0.9087564945220947,0.17628365755081177,-3.5833218097686768,47.20000076293945
1646738482081449031,0.891190033,0.9069798588752747,-0.05679728090763092,0.0,0.9087564945220947,0.17628365755081177,-3.5833218097686768,47.20000076293945
1646738482118374109,0.8428742981,0.6587563753128052,0.8244766592979431,0.0,1.0553301572799683,0.0,51.37516784667969,49.5
1646738482125181198,0.8428742981,0.904754102230072,-0.08519592136144638,0.0,0.9087564945220947,0.2938061058521271,-5.379378795623779,49.5
1646738482185367584,0.9441580963,0.6980352997779846,0.7914975881576538,0.0,1.0553301572799683,0.0,48.59037399291992,52.70000076293945
1646738482194527626,0.9441580963,0.9214341640472412,-0.17588835954666138,0.0,0.9380712509155273,0.4113285541534424,-10.806922912597656,52.70000076293945
1646738482257192611,0.96641716,0.6980352997779846,0.7914975881576538,0.0,1.0553301572799683,0.0,48.59037399291992,55.70000076293945
1646738482267001152,0.96641716,0.9439567923545837,-0.2116156816482544,0.0,0.96738600730896,0.47008976340293884,-12.635625839233398,55.70000076293945
1646738482280899047,0.9022741699,0.9439567923545837,-0.2116156816482544,0.0,0.96738600730896,0.47008976340293884,-12.635625839233398,55.70000076293945
1646738482310575962,1.023547287,0.6980352997779846,0.7914975881576538,0.0,1.0553301572799683,0.0,48.59037399291992,57.29999923706055
1646738482315011262,1.023547287,0.9844587445259094,-0.15573447942733765,0.0,0.9967007040977478,0.47008976340293884,-8.989298820495605,57.29999923706055
1646738482387470245,1.023547287,0.38537365198135376,-1.505128026008606,0.0,1.5536805391311646,0.2938061058521271,-75.63848114013672,56.79999923706055
1646738482393510341,1.023547287,1.0214965343475342,-0.09618894755840302,0.0,1.026015281677246,0.47008976340293884,-5.3793792724609375,56.79999923706055
1646738482452782869,0.9888487244,0.6980352997779846,0.7914975881576538,0.0,1.0553301572799683,0.0,48.59037399291992,57.099998474121094
1646738482458117961,0.9888487244,0.8496509790420532,-1.335652232170105,0.0,1.5829951763153076,0.23504488170146942,-57.53825759887695,57.099998474121094
1646738482466283798,0.9888487244,1.0024768114089966,-0.3297906816005707,0.0,1.0553300380706787,0.47008976340293884,-18.209957122802734,57.099998474121094
1646738482513588905,1.1202267456,0.6587563753128052,0.8244766592979431,0.0,1.0553301572799683,0.0,51.37516784667969,60.900001525878906
1646738482519390583,1.1202267456,1.0761377811431885,-0.1355806142091751,0.0,1.0846449136734009,0.4113285541534424,-7.180755615234375,60.900001525878906
1646738482598015546,1.1372057343,0.6587563753128052,0.8244766592979431,0.0,1.0553301572799683,0.0,51.37516784667969,62.400001525878906
1646738482613713264,1.1372057343,1.058169960975647,-0.3481123447418213,0.0,1.113959550857544,0.35256731510162354,-18.2099552154541,62.400001525878906
1646738482654760599,1.1372057343,0.6980352997779846,0.7914975881576538,0.0,1.0553301572799683,0.0,48.59037399291992,60.599998474121094
1646738482664072751,1.1372057343,1.1382390260696411,-0.10718196630477905,0.0,1.1432743072509766,0.35256731510162354,-5.3793792724609375,60.599998474121094
1646738482712888479,1.1941024017,0.6980352997779846,0.7914975881576538,0.0,1.0553301572799683,0.0,48.59037399291992,60.70000076293945
1646738482717565298,1.1941024017,1.1382390260696411,-0.10718196630477905,0.0,1.1432743072509766,0.23504488170146942,-5.3793792724609375,60.70000076293945
1646738482789698123,1.202857132,1.1674246788024902,-0.10993022471666336,0.0,1.1725889444351196,0.17628365755081177,-5.3793792724609375,63.70000076293945
1646738482801549673,1.202857132,1.1674246788024902,-0.10993022471666336,0.0,1.1725889444351196,0.17628365755081177,-5.3793792724609375,63.70000076293945
1646738482880824804,1.2145638275,0.6587563753128052,0.8244766592979431,0.0,1.0553301572799683,0.0,51.37516784667969,60.79999923706055
1646738482891190767,1.2145638275,1.163392186164856,-0.14657363295555115,0.0,1.1725890636444092,0.11752244085073471,-7.180755615234375,60.79999923706055
1646738482986001968,1.2183614349,0.6587563753128052,0.8244766592979431,0.0,1.0553301572799683,0.0,51.37516784667969,59.599998474121094
1646738482991530179,1.2183614349,1.3088160753250122,0.8904348015785217,0.0,1.5829951763153076,-0.17628365755081177,34.22886657714844,59.599998474121094
1646738483052998065,1.2154198456,1.170296549797058,-0.07328681647777557,0.0,1.1725889444351196,-0.11752244085073471,-3.583322048187256,50.099998474121094
1646738483059310674,1.2154198456,1.170296549797058,-0.07328681647777557,0.0,1.1725889444351196,-0.11752244085073471,-3.583322048187256,50.099998474121094
1646738483116222620,1.206384964,1.170296549797058,-0.07328681647777557,0.0,1.1725889444351196,-0.11752244085073471,-3.583322048187256,56.400001525878906
1646738483122443437,1.206384964,1.170296549797058,-0.07328681647777557,0.0,1.1725889444351196,-0.11752244085073471,-3.583322048187256,56.400001525878906
1646738483199110507,1.1996704102,1.1427159309387207,-0.03572732210159302,0.0,1.1432743072509766,-0.17628365755081177,-1.7907847166061401,55.20000076293945
1646738483215458869,1.1996704102,1.1382390260696411,0.10718196630477905,0.0,1.1432743072509766,-0.17628365755081177,5.3793792724609375,55.20000076293945
1646738483253982067,1.1007458496,0.6152165532112122,0.8574557304382324,0.0,1.0553301572799683,0.0,54.34090805053711,61.29999923706055
1646738483260635375,1.1007458496,1.1427159309387207,-0.03572732210159302,0.0,1.1432743072509766,-0.2938061058521271,-1.7907847166061401,61.29999923706055
1646738483313697814,1.0653819275,0.6587563753128052,0.8244766592979431,0.0,1.0553301572799683,0.0,51.37516784667969,61.79999923706055
1646738483323230743,1.0653819275,1.1117817163467407,0.0696224719285965,0.0,1.113959550857544,-0.35256731510162354,3.5833218097686768,61.79999923706055
1646738483382130622,1.1238985443,0.6587563753128052,0.8244766592979431,0.0,1.0553301572799683,0.0,51.37516784667969,66.30000305175781
1646738483389259576,1.1238985443,1.1581867933273315,-0.18321704864501953,0.0,1.1725890636444092,-0.11752244085073471,-8.989299774169922,66.30000305175781
1646738483456443309,1.0161881256,1.0553301572799683,-0.0,0.0,1.0553301572799683,-0.47008976340293884,-0.0,44.79999923706055
1646738483467366933,1.0161881256,1.0548146963119507,0.03297906741499901,0.0,1.0553301572799683,-0.47008976340293884,1.7907847166061401,44.79999923706055
1646738483517868518,1.0519722748,1.0240094661712646,0.06412596255540848,0.0,1.0260154008865356,-0.47008976340293884,3.5833218097686768,58.099998474121094
1646738483528109788,1.0519722748,1.163392186164856,-0.14657363295555115,0.0,1.1725890636444092,-0.23504488170146942,-7.180755615234375,58.099998474121094
1646738483592240571,1.023971405,0.9947521090507507,-0.06229379400610924,0.0,0.9967007040977478,-0.47008976340293884,-3.5833218097686768,51.900001525878906
1646738483609049320,0.9228367615,0.9923110008239746,0.09344068914651871,0.0,0.9967007040977478,-0.47008976340293884,5.379378795623779,51.900001525878906
1646738483683351993,0.8968228912,0.96738600730896,-0.0,0.0,0.96738600730896,-0.4113285541534424,-0.0,57.5
1646738483696358680,0.8968228912,1.105222463607788,-0.139244943857193,0.0,1.113959550857544,-0.17628365755081177,-7.180755615234375,57.5
1646738483719102144,0.9634833527,0.9669135212898254,0.030230812728405,0.0,0.96738600730896,-0.35256731510162354,1.7907847166061401,45.0
1646738483726987600,0.9634833527,0.9631254076957703,-0.090692438185215,0.0,0.96738600730896,-0.35256731510162354,-5.379378795623779,45.0
1646738483781172990,0.9440154266,0.028383862227201462,0.0513007715344429,0.0,0.05862945318222046,0.0,61.04497146606445,53.5
1646738483791041374,0.9440154266,0.9380712509155273,-0.0,0.0,0.9380712509155273,-0.2938061058521271,-0.0,53.5
1646738483852302551,0.9399052429,0.6587563753128052,0.8244766592979431,0.0,1.0553301572799683,0.0,51.37516784667969,53.900001525878906
1646738483859631776,0.9399052429,0.6587563753128052,0.8244766592979431,0.0,1.0553301572799683,0.0,51.37516784667969,53.900001525878906
1646738483915000677,0.8338147736,0.9087564945220947,-0.0,0.0,0.9087564945220947,-0.058761220425367355,-0.0,44.0
1646738483923521518,0.8338147736,0.8975947499275208,-0.1419931948184967,0.0,0.9087564945220947,-0.058761220425367355,-8.989298820495605,44.0
1646738483992615699,0.8406304932,0.9087564945220947,-0.0,0.0,0.9087564945220947,0.058761220425367355,-0.0,52.900001525878906
1646738484001195669,0.8406304932,0.904754102230072,-0.08519592136144638,0.0,0.9087564945220947,0.058761220425367355,-5.379378795623779,52.900001525878906
1646738484051890373,0.8437536621,0.6980352997779846,0.7914975881576538,0.0,1.0553301572799683,0.0,48.59037399291992,46.599998474121094
1646738484057208061,0.8437536621,0.9376130700111389,-0.02931472659111023,0.0,0.9380712509155273,0.17628365755081177,-1.7907847166061401,46.599998474121094
1646738484112539052,0.935430603,0.6587563753128052,0.8244766592979431,0.0,1.0553301572799683,0.0,51.37516784667969,51.0
1646738484118261337,0.935430603,0.9265494346618652,-0.14657363295555115,0.0,0.9380712509155273,0.2938061058521271,-8.989298820495605,51.0
1646738484185741424,0.9741265106,0.6587563753128052,0.8244766592979431,0.0,1.0553301572799683,0.0,51.37516784667969,51.70000076293945
1646738484191207647,0.9741265106,0.9597985148429871,-0.12092325091362,0.0,0.96738600730896,0.35256731510162354,-7.180755615234375,51.70000076293945
1646738484251103162,0.9072066498,0.6980352997779846,0.7914975881576538,0.0,1.0553301572799683,0.0,48.59037399291992,57.29999923706055
1646738484260945558,0.9072066498,0.9844587445259094,-0.15573447942733765,0.0,0.9967007040977478,0.4113285541534424,-8.989298820495605,57.29999923706055
1646738484314725637,1.0405548096,1.0276631116867065,1.1652604341506958,0.0,1.5536805391311646,0.2938061058521271,48.59037399291992,57.400001525878906
1646738484320565462,1.0405548096,1.0134133100509644,-0.1603149026632309,0.0,1.026015281677246,0.4113285541534424,-8.989299774169922,57.400001525878906
1646738484380602359,0.9807165527,0.6587563753128052,0.8244766592979431,0.0,1.0553301572799683,0.0,51.37516784667969,56.79999923706055
1646738484392640113,0.9807165527,1.0134133100509644,-0.1603149026632309,0.0,1.026015281677246,0.4113285541534424,-8.989299774169922,56.79999923706055
1646738484513097047,1.1159674072,0.6587563753128052,0.8244766592979431,0.0,1.0553301572799683,0.0,51.37516784667969,57.20000076293945
1646738484518442869,1.1159674072,1.0798678398132324,-0.10168546438217163,0.0,1.0846449136734009,0.35256731510162354,-5.3793792724609375,57.20000076293945
1646738484585011243,1.1413483429,0.6587563753128052,0.8244766592979431,0.0,1.0553301572799683,0.0,51.37516784667969,60.0
